"","Industry.Group","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"12","Financials: Insurance",1.9437064893558,1.6414234979052,1.34827482860992,1.29568095141062,2.04351591150966,1.5993333171619,2.21375307787822,2.71577017907599,1.36989454115017,1.10813255050772,1.47676036095557,1.13871768433489,0.428318738107203,1.98916269431471,2.61567630978174,2.83659282093121,2.87910794326836,2.40464710833771,0.998012147939196,1.71936704792307,1.57162615090548,0.964006345593121,1.08193173992469,0.71759340311703,1.69811103513247,1.76708155726748,NA
"13","Financials: Real Estate",4.04345082796048,4.98906421814481,3.66903413677033,5.24316861962461,5.11599862785241,5.32382888145984,3.95120993484088,5.45601674487073,4.96074310170006,4.69323655815675,4.88089661438584,4.34746506293876,5.58174194105128,4.91796198536623,3.81781082368258,5.91790438977503,9.02517425536927,8.64911830112236,-2.98251944214031,-14.7600015818204,1.91143577880472,5.7542682695526,3.50241968486035,3.51460403567469,7.25706675446774,7.3481515829601,2.69500352409906
"14","Health Care: Health Care Equipment & Services",7.45988094357786,4.77816474022342,4.61805897327085,3.4864460175671,4.16559027929643,1.85355708090177,-1.36008504097929,2.8836969885903,1.39717440606897,6.11708396398453,-3.08463627929605,1.15866213102817,1.50615765966199,-1.30202826065026,3.27661756875106,2.60341849348708,5.29004584795449,5.07572060535032,3.34379325934241,4.04188916591583,1.17884125317368,3.07478009181905,4.84914714448272,4.66599048994447,4.42177796827571,4.88360667715283,6.57854211815858
"15","Health Care: Pharmaceuticals, Biotechnology & Life Sciences",-2.75487256371814,-26.436938442751,-3.80905509149466,-0.571920860824061,0.67628423191384,0.65756102388994,0.311883810550638,-4.27517621116863,-4.27106028406307,-5.72153635573417,-0.698211952641317,-0.768299002454856,-5.31494149650122,-5.71491931790014,-0.853784164211579,2.27864449658941,-3.93814179647631,3.10430076530844,0.701144434349135,8.34964299897508,10.3744740055727,9.85655757911625,7.72534802742811,11.1166723067522,11.5470639550928,12.6983100901716,-26.4540408332189
"16","Industrials: Capital Goods",1.23745085591487,-0.293169631581016,-0.0791597405689461,1.36364258223657,4.41671307027141,4.81296117106386,3.75027198452778,5.44432901047239,3.47400624729852,4.00455335363784,3.49563838503213,-8.09004688094588,1.78237903644547,3.08276007513669,3.19967306382115,4.20874393807161,5.23043483819268,9.87105546349242,6.04404339601874,1.27823422057503,4.76585607613521,3.63770471487163,3.55054375500188,2.07542379821989,1.61375526715331,-5.68066322561864,8.87575199543663
"17","Industrials: Commercial & Professional Services",5.06878055110957,5.31621241037772,3.22462109139377,4.87188030493508,-1.63350642979379,4.33077113546152,5.38904144604652,4.34096913554083,4.45502795335994,5.03808600753184,4.42425844504416,-1.8559871626019,3.11264435266816,3.2442386222015,3.87379315175901,5.81420863757182,4.81190795189143,10.3558080655348,6.70528253953338,2.9470358785784,4.78205970817822,2.01007870319499,4.81511842817921,3.23028734824332,7.29160804010104,4.09214007089358,-9.26787238497093
"18","Industrials: Transportation",3.89080882661333,3.35671641071563,2.86112936627665,5.9063962463671,3.131089784904,2.59957827781667,3.06413055219704,4.02405625010983,3.79987821981274,5.33688055922964,0.406626884572042,-0.564923026895143,0.936073806441857,3.31317756044724,2.83017425191604,5.08545433079178,2.49206537951268,7.14516670400407,3.96229821068174,-3.71555950531406,-0.442033241321236,0.965506580238058,1.10868937178431,3.47185267236294,-1.74831595762375,1.98286974070921,NA
"19","Information Technology: Software & Services",3.14012512007546,-3.89920214635518,-4.05843782705616,-5.13060031707112,1.40596103924891,0.859352731222909,-1.87985492341443,-17.2522911196379,-6.07961453623091,-7.42129929417318,-3.06699331088949,-20.9886426675845,-15.0998252028984,-6.98700903489541,-4.39539109669933,1.27591747790744,5.59910123734153,5.80786407242008,5.06577143713443,4.31229370256438,5.06805640109508,5.52658822024337,4.61982570102249,3.83976197542351,2.84529674634641,1.25673648203194,-20.8718367774016
"20","Information Technology: Technology Hardware & Equipment",-2.29149698808217,-0.205260971783673,0.426202957848528,-2.33850891566021,3.00959928328558,-2.922463299988,1.23360164167417,-8.37295860133115,-4.44545834519563,0.985852331373923,0.830688711150867,-2.66891585947581,-25.5057664240044,-11.5958587973115,2.35240703988683,2.44595140279474,-0.224561472945072,-4.93455484254989,-6.42367084678805,-1.14694703846906,3.18049409681958,-4.42874398290969,1.32614550086063,-6.16769470391309,-0.040440786801592,-6.27121272520199,NA
"21","Information Technology: Semiconductors & Semiconductor Equipment",NA,NA,NA,NA,NA,NA,NA,NA,-0.892921445055825,-2.29153912085221,24.1824111009299,-0.0728082543288889,-1.25008236410745,-8.97854070681344,-21.8917468249267,-35.3452254993032,-41.4752968660044,4.14028271503645,-14.8160913986117,-17.5834934889631,-28.4358098173369,-26.8194301021207,-31.4384901375628,-6.67014559849201,-35.2968415315009,-55.1494956855993,NA
"22","Materials",5.26571744741537,3.81766029925362,1.42695525729336,4.29764033961542,4.31984572469802,4.46943192130948,4.02423533834011,2.58244034709873,1.46194680028404,2.52171083618599,3.90804137708754,2.56727235681646,2.61067859402532,5.38968782721219,7.21099205803932,8.49856338211308,12.1246146710825,8.89106490084727,4.86890631812992,2.5512535146071,8.64418257863467,8.34294140485216,2.99570992437301,0.0224563086800867,3.97169849112936,-1.45295316525614,1.76588850102129
"23","Telecommunications",-7.26588926473206,-10.3448678843974,7.82194323988253,17.6469800947773,8.42563948451287,7.837229747293,9.99723995168202,6.6652913682913,11.5627810462608,13.1393211100897,10.812877195206,6.87479458662731,5.43585324959879,5.7610785102253,10.285260847819,9.48480565473819,7.33014947574458,11.6268039100558,9.56873228654579,10.2200377371173,9.53961988238276,8.02207679032646,9.09956768998152,8.7322445429836,9.50268417808066,9.19839273122386,-16.1040036019428
"24","Utilities",2.45731284459825,2.11390971111036,2.24132548516549,3.80230394504137,5.005483308279,5.35205421226884,6.31842738582246,4.9422991613447,4.67345379919971,3.59967817211563,5.21378650062557,0.966640383969706,2.66178724983593,2.87786728959767,4.06759355823377,5.23936822155894,2.41229488833526,1.44734804023307,0.471201792994655,1.11626595019845,-1.52432832339279,1.33613318973594,1.47204602290417,1.90230462904185,3.05061552063429,1.9201400185814,5.30248944774468
