"","sector","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","industry"
"1",1,0.0321646664483443,0.0134847384856937,0.0516065888302636,0.049297496883092,0.0249159664805219,0.0342858509446002,-0.0341501121989814,-0.131729350321297,-0.0648735296626303,-0.0477658759097843,0.0100919743421472,-0.0286159355063075,0.108803605983874,0.174877641065416,0.11495192037403,0.0667590327665609,0.0735136670746597,0.0756111919175486,-1.02104551153005,0.0487812604487904,0.134073177424325,0.117334749732978,0.117038442475817,0.151429130443762,0.119739732302522,0.0888041378608506,NA,"Consumer Discretionary: Automobiles & Components"
"2",2,-0.0678916368865261,-0.10651316603887,0.0710639888045928,-0.100120956665171,-0.0263635604872026,0.0842004738416881,0.121113876976903,0.0988880205252807,0.0811305733752214,0.243544808489628,0.0722984052627938,0.102907048382423,0.0929988816472029,0.0984675275850359,0.109760337886142,0.136405292815972,0.0916494416501181,0.145349121232916,0.0514424725632723,0.0370674519514344,0.0603666456488863,0.0869856987047655,0.0187543209234945,-0.268312240594834,-0.0773950694621262,0.0319636155079707,-0.12423546093116,"Consumer Discretionary: Consumer Durables & Apparel"
"3",3,-0.00861493204859782,-0.00235237467487103,0.107252102982411,0.040047789533611,0.0857359978330876,0.0968154211190202,0.133564930566889,0.131128174427947,0.0764245331432649,0.205716827542298,0.136365211478695,0.159897191308283,0.169890605784336,0.112755490250658,0.206445575909355,0.142542620049009,0.202376252976759,0.229840993190557,0.338176464076024,-0.0233042379956038,0.0905729087234678,0.141113877182768,0.126125890832847,0.108529288272692,0.0961171868164814,0.0822332534157263,0.125187244875233,"Consumer Discretionary: Consumer Services"
"4",4,0.0134755740401343,-0.03048784648109,0.0409791798456444,0.0776218243925778,0.0946195110357253,0.079868385938664,0.0605137470539168,0.0432184614073302,0.0740563599467547,0.048451277242774,0.0626009746833929,-0.0153996479249291,-0.21969938039718,0.0598427758146934,0.0713859311082501,0.086603470577145,0.0934844968992907,0.125498628812828,0.293437231319865,-0.0907744883875836,0.102864340125598,0.0758880193313558,-0.0320611918154555,0.165638888838066,0.0291442620544883,-0.0935202600920967,NA,"Consumer Discretionary: Media"
"5",5,0.0358684307731973,0.0513677370695907,-0.0631415340364055,-0.0589535826678369,0.012645363438511,0.12525929838259,0.100567804909892,0.0669259488338945,0.109786058079839,0.0936225572404617,0.0648129766756786,0.071875723772243,0.0862730456457393,0.0907179773191593,0.104801357070351,0.0938655298313079,0.124585140269266,0.272718504899668,0.142799321399574,0.0703187390410442,0.124337354645225,0.109538361082195,0.0671260502333099,0.122004917881112,0.0653011285914936,0.0703317602397709,0.0958201660257431,"Consumer Discretionary: Retailing"
"6",6,0.159011905893254,0.137839889464134,0.119190645455205,0.147586497215717,0.13803727259901,0.177696877429807,0.124768366336846,0.102914779250617,0.132796470248418,0.150399923318686,0.141614872566191,0.133003374629564,0.151648184302352,0.159908060221856,0.200850745185299,0.177780974658714,0.244774672676018,0.188964189744721,0.102474956839746,0.100003447476596,0.107544922212855,0.124564110532905,0.113967477986509,0.128184387066268,0.13953071783801,0.113154599777117,0.159374771747864,"Consumer Staples: Food & Staples Retailing"
"7",7,0.0423950216573532,0.220374075263412,0.255849384792251,0.201212445867199,0.252093359314585,0.262140029941874,0.28057093328064,0.214102869999165,0.189644864239864,0.313701018651506,0.355556366312422,0.32130733930616,0.385077860260268,0.226586161869405,0.208437454690236,0.229553467454049,0.254422433262717,0.13924087000442,0.0276167704057413,0.00251489211620916,0.019807644818119,0.0380553708656235,0.0385273844882899,-0.013927196952368,0.000599530844804418,0.0674562316280177,0.0644579580184268,"Consumer Staples: Food, Beverage & Tobacco"
"8",8,0.097517429008672,0.150595803786827,0.19862700228833,0.182176696542894,0.142573542681826,0.131844696732108,0.124232231840973,0.191675013993856,0.191889116561845,0.114580617993742,0.149290004326239,0.228135328501332,0.213286297514765,0.220044227257022,0.236567394996386,0.273661059851076,0.236009795788917,0.145374889473247,0.208554486943055,0.20946541186903,0.202986833117123,0.168648024762604,-0.24821784175945,0.0399690772489242,0.0536129317771539,0.16676473145481,NA,"Consumer Staples: Household & Personal Products"
"9",9,0.068769582958782,0.00390152136265362,0.0337030803992334,0.0893528253821146,0.0767803845058557,0.0474025331313083,0.0836166551419738,0.0334511849587385,0.0387966540590841,0.0418922841576075,0.122958601974337,0.0864740623985003,0.0364354291103158,0.097832540779512,0.155886673716568,0.192799914655622,0.150005512742317,0.086749513966794,0.152303784429592,0.228418066672354,0.0608837090240037,0.0304226379092425,0.0540568699859463,0.0228222006645742,0.00939787940456396,-0.0884625857160493,0.082852409129655,"Energy"
"10",10,0.0929687987899869,0.0931632656495212,-0.0333752137852734,0.073151544669975,0.137317428369393,0.158005449908868,0.156821044631602,0.154404594645467,0.132018034109013,0.154192112796728,0.156966935624655,0.128338604545235,0.155051182494628,0.135855546006281,0.130344597870257,0.15111538213623,0.185251893301714,0.185143415924768,0.12776489743737,0.0986161628180281,0.1374571743924,0.146686275151305,0.128289905772557,0.137919440150702,0.143263911168572,0.138599996097009,NA,"Financials: Banks"
