"","Industry.Group","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"1","Consumer Discretionary",0.687010483200469,-0.800708761558733,1.88505120877407,3.22644102545474,4.54141772521662,4.56720537211558,3.56568716447997,2.41908521311329,3.71196391215814,2.83785859057333,3.32192911096816,0.0691613312200054,-8.52548670815148,3.62602152555258,4.70225215130163,4.84638711472487,5.13033722129279,7.62920111855814,11.5477850424305,-2.58185873851417,5.02383178364852,4.65519653031015,1.0881445300423,6.88566722188517,3.11026352902365,0.141644243772938,5.5749563352614
"2","Consumer Staples",2.70018322064826,6.63439412573685,6.95851120274695,5.72197893805435,7.53064691611784,8.11234652473786,8.50097082899239,7.00665681748362,6.65209856895812,9.47297154891476,8.59860520171026,8.52155745208559,10.2896570500627,7.66465687674764,8.00432361092414,8.54481189105075,10.327778802178,6.24719115995557,2.92436032705534,3.13651171226981,3.92284287858442,5.05729612338186,4.51882233527197,4.91875388769889,5.84280526401787,5.44342174104719,5.49299448022427
"3","Energy",3.31595139025242,0.182098588369876,1.53125695726693,4.36844606697702,4.06096404471056,2.65102677404423,4.9113089775326,1.74516852580725,1.92593398658685,2.02226988053283,6.26898245872361,4.35996226498348,1.98546664896514,5.5409807626938,9.33988701273267,10.8800920686361,8.14522927734157,4.89250936642467,8.53270035619633,13.8612993679504,3.78459937544769,1.85671545145311,3.13716052156892,1.25421291364321,0.522320687580029,-4.60327371348127,3.60569206451339
"4","Financials",0.896983337628296,0.659503294139677,-0.0194697207712493,0.683663660703126,1.23316654620447,1.28559443008777,1.63826699743512,1.60876346130001,1.24352088091298,1.09731319251493,1.1760258610548,0.835407187324897,1.05968880144181,0.65382817194909,1.31455145412623,1.71937296105687,1.87804073694039,1.78830315134714,0.438614361483292,-0.39256146881567,0.988974705054056,1.17178456450645,0.952323191990854,1.02466540026229,1.26529298176409,1.2101426535512,0.887337946597423
"5","Health Care",6.47895337157106,2.79419988382192,4.25946041733311,3.19495280430507,3.81045891656732,1.72045819911481,-1.14782711480391,1.85991171049336,0.612113611995325,4.57246125043834,-2.69200691936092,0.779327900198949,0.165448460250271,-2.09116044224009,2.19196205506339,2.50897788571319,2.5115291613033,4.53592901092985,2.74571578689681,5.21528867713186,3.28325742448827,4.8247053997402,5.63591255920542,6.20228877317618,6.00069188602591,6.48587174273906,5.53105657099575
"6","Industrials",3.74650597877457,3.25337700424324,2.41644499579255,4.88046434678659,2.50886115285668,3.25057989150568,3.59317453588371,4.36228941739668,3.8245063523972,4.92306016179195,1.95131751836614,-2.51595569836427,1.59573391108085,3.25561253102889,3.10456005227819,5.03368118142567,3.39652711107958,8.28785478885886,4.93384524269018,-1.40407916503555,1.82850029828504,1.86573540591415,2.49767136707417,3.04420000654633,1.03012074782414,0.847979948649446,-8.3083550226737
"7","Information Technology",2.82052473667287,-3.68917291523109,-3.70990310293874,-4.81990317435427,1.68691627687295,0.206973862043567,-1.25910662632261,-11.9869541998326,-5.41015692889996,-4.69408958522712,-1.5712315318573,-13.9217146379957,-18.4079966799888,-8.50640994098898,-2.47683506037563,1.49966481264025,3.60795956469413,2.48984803961649,1.87901670281643,2.87592022092156,4.24006525668383,3.05691394339768,3.45905834286682,2.2984465468887,2.17779206115003,0.198460094651941,-20.8718367774016
"8","Materials",5.26571744741537,3.81766029925362,1.42695525729336,4.29764033961542,4.31984572469802,4.46943192130948,4.02423533834011,2.58244034709873,1.46194680028404,2.52171083618599,3.90804137708754,2.56727235681646,2.61067859402532,5.38968782721219,7.21099205803932,8.49856338211308,12.1246146710825,8.89106490084727,4.86890631812992,2.5512535146071,8.64418257863467,8.34294140485216,2.99570992437301,0.0224563086800867,3.97169849112936,-1.45295316525614,1.76588850102129
"9","Telecommunications",-7.26588926473206,-10.3448678843974,7.82194323988253,17.6469800947773,8.42563948451287,7.837229747293,9.99723995168202,6.6652913682913,11.5627810462608,13.1393211100897,10.812877195206,6.87479458662731,5.43585324959879,5.7610785102253,10.285260847819,9.48480565473819,7.33014947574458,11.6268039100558,9.56873228654579,10.2200377371173,9.53961988238276,8.02207679032646,9.09956768998152,8.7322445429836,9.50268417808066,9.19839273122386,-16.1040036019428
"10","Utilities",2.45731284459825,2.11390971111036,2.24132548516549,3.80230394504137,5.005483308279,5.35205421226884,6.31842738582246,4.9422991613447,4.67345379919971,3.59967817211563,5.21378650062557,0.966640383969706,2.66178724983593,2.87786728959767,4.06759355823377,5.23936822155894,2.41229488833526,1.44734804023307,0.471201792994655,1.11626595019845,-1.52432832339279,1.33613318973594,1.47204602290417,1.90230462904185,3.05061552063429,1.9201400185814,5.30248944774468
