ASX Code,Company Name,Status,GICS Sector,GICS Industry Group,GICS Industry
AHA1,Ashanti Goldfields Company Limited,Delisted,Materials,Materials,Metals & Mining
AHK,Ark Mines Limited,Trading,Materials,Materials,Metals & Mining
AHN,Athena Resources Limited,Trading,Materials,Materials,Metals & Mining
AHR,Anchor Resources Limited,Trading,Materials,Materials,Metals & Mining
AII,Abra Mining Limited,Delisted,Materials,Materials,Metals & Mining
AIS,Aeris Resources Limited,Trading,Materials,Materials,Metals & Mining
AIV,Activex Limited,Trading,Materials,Materials,Metals & Mining
AJM,Altura Mining Limited,Trading,Materials,Materials,Metals & Mining
AJU,Aurelia Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
AJX,Alexium International Group Limited,Trading,Materials,Materials,Chemicals
AJY,Asaplus Resources Limited,Trading,Materials,Materials,Metals & Mining
AKI,African Iron Limited,Delisted,Materials,Materials,Metals & Mining
AKM,Aspire Mining Limited,Trading,Materials,Materials,Metals & Mining
ALB,Albidon Limited,Delisted,Materials,Materials,Metals & Mining
ALD,Allied Gold Mining PLC,Delisted,Materials,Materials,Metals & Mining
ALK,Alkane Resources Ltd,Trading,Materials,Materials,Metals & Mining
ALM,Aluminex Resources Limited,Delisted,Materials,Materials,Metals & Mining
ALY,Alchemy Resources Limited,Trading,Materials,Materials,Metals & Mining
AMC,Amcor Limited,Trading,Materials,Materials,Containers & Packaging
AMI,Aurelia Metals Limited,Trading,Materials,Materials,Metals & Mining
AML,Aeon Metals Limited,Trading,Materials,Materials,Metals & Mining
AMN,Agrimin Limited,Trading,Materials,Materials,Metals & Mining
AMX,Ampella Mining Limited,Delisted,Materials,Materials,Metals & Mining
ANB,Australia New Agribusiness & Chemical Group Ltd,Suspended,Materials,Materials,Chemicals
AND,Andean Resources Limited,Delisted,Materials,Materials,Metals & Mining
ANE,Auspine Limited,Delisted,Materials,Materials,Paper & Forest Products
ANO,Advanced Nano Technologies Limited,Trading,Materials,Materials,Chemicals
ANW,Aus Tin Mining Ltd,Trading,Materials,Materials,Metals & Mining
AOA,Ausmon Resources Limited,Trading,Materials,Materials,Metals & Mining
AOH,Altona Mining Limited,Trading,Materials,Materials,Metals & Mining
AON,Apollo Minerals Limited,Trading,Materials,Materials,Metals & Mining
AOP,Apollo Consolidated Limited,Trading,Materials,Materials,Metals & Mining
AOR,AurionGold Limited,Delisted,Materials,Materials,Metals & Mining
AOU,Auroch Minerals Ltd,Trading,Materials,Materials,Metals & Mining
APG,Austpac Resources NL,Trading,Materials,Materials,Metals & Mining
APL2,Antipodes Global Investment Company Limited,Upcoming float,Materials,Materials,Paper & Forest Products
APY1,Asia Pacific Specialty Chemicals Limited,Delisted,Materials,Materials,Chemicals
AQA,Aquila Resources Limited,Delisted,Materials,Materials,Metals & Mining
AQC,Australian Pacific Coal Limited,Trading,Materials,Materials,Metals & Mining
AQD,Ausquest Limited,Trading,Materials,Materials,Metals & Mining
AQG,Alacer Gold Corp,Trading,Materials,Materials,Metals & Mining
AQI,Alicanto Minerals Limited,Trading,Materials,Materials,Metals & Mining
AQP,Aquarius Platinum Limited,Delisted,Materials,Materials,Metals & Mining
AQQ,Aphrodite Gold Limited,Trading,Materials,Materials,Metals & Mining
AR1,Arrowhead Resources Limited,Trading,Materials,Materials,Metals & Mining
ARD,Argent Minerals Limited,Trading,Materials,Materials,Metals & Mining
ARE,Argonaut Resources NL,Trading,Materials,Materials,Metals & Mining
ARH,Australasian Resources Limited,Suspended,Materials,Materials,Metals & Mining
ARI,Arrium Limited,Suspended,Materials,Materials,Metals & Mining
ARK,Ausroc Metals Ltd,Suspended,Materials,Materials,Metals & Mining
ARM,Aurora Minerals Limited,Trading,Materials,Materials,Metals & Mining
ARO,Astro Resources NL,Trading,Materials,Materials,Metals & Mining
ARS,ALT RESOURCES LIMITED,Trading,Materials,Materials,Metals & Mining
ARU,Arafura Resources Limited,Trading,Materials,Materials,Metals & Mining
ARV,Artemis Resources Limited,Trading,Materials,Materials,Metals & Mining
ARX,Arc Exploration Limited,Trading,Materials,Materials,Metals & Mining
ASN,Anson Resources Limited,Trading,Materials,Materials,Metals & Mining
ATA,ATC Alloys Ltd,Trading,Materials,Materials,Metals & Mining
ATC,Altech Chemicals Ltd,Trading,Materials,Materials,Metals & Mining
ATE,Atherton Resources Ltd,Delisted,Materials,Materials,Metals & Mining
ATI,Atlantic Limited,Suspended,Materials,Materials,Metals & Mining
ATM,Aneka Tambang (Persero) Tbk (Pt),Trading,Materials,Materials,Metals & Mining
ATR,Astron Corporation Limited,Trading,Materials,Materials,Metals & Mining
ATU,Atrum Coal NL,Trading,Materials,Materials,Metals & Mining
ATV,Atlantic Gold NL,Delisted,Materials,Materials,Metals & Mining
AUC,AusGold Limited,Trading,Materials,Materials,Metals & Mining
AUE,Ausminerals Limited,Withdrawn Float,Materials,Materials,Metals & Mining
AUG1,Aurora Gold Limited,Delisted,Materials,Materials,Metals & Mining
AUK,Augur Resources Limited,Trading,Materials,Materials,Metals & Mining
AUO,Austral Coal Limited,Delisted,Materials,Materials,Metals & Mining
AUQ,Alara Resources Limited,Trading,Materials,Materials,Metals & Mining
AUS,Auselect Limited,Delisted,Materials,Materials,Metals & Mining
AUZ,Australian Mines Limited,Trading,Materials,Materials,Metals & Mining
AVB,Avanco Resources Limited,Trading,Materials,Materials,Metals & Mining
AVI,Avalon Minerals Limited,Trading,Materials,Materials,Metals & Mining
AVL,Australian Vanadium Limited,Trading,Materials,Materials,Metals & Mining
AVM,Anvil Mining Limited,Delisted,Materials,Materials,Metals & Mining
AVO,Avoca Resources Limited,Delisted,Materials,Materials,Metals & Mining
AVQ,Axiom Mining Limited,Trading,Materials,Materials,Metals & Mining
AVZ,AVZ Minerals Limited,Trading,Materials,Materials,Metals & Mining
AWC,Alumina Limited,Trading,Materials,Materials,Metals & Mining
AWV,Anova Metals Limited,Trading,Materials,Materials,Metals & Mining
AXE,Archer Exploration Limited,Trading,Materials,Materials,Metals & Mining
AXM,Apex Minerals NL,Delisted,Materials,Materials,Metals & Mining
AXO,Aurox Resources Limited,Delisted,Materials,Materials,Metals & Mining
AXT,Argo Exploration Limited,Trading,Materials,Materials,Metals & Mining
AXZ,Amex Resources Limited,Trading,Materials,Materials,Metals & Mining
AYA,Attila Resources Limited,Suspended,Materials,Materials,Metals & Mining
AYC,A1 Consolidated Gold Limited,Trading,Materials,Materials,Metals & Mining
AYM,Australia United Mining Limited,Suspended,Materials,Materials,Metals & Mining
AYN,Alcyone Resources Limited,Delisted,Materials,Materials,Metals & Mining
AYR,Alloy Resources Limited,Trading,Materials,Materials,Metals & Mining
AZC,Australian Zircon NL,Delisted,Materials,Materials,Metals & Mining
AZH,Azimuth Resources Limited,Delisted,Materials,Materials,Metals & Mining
AZM,Azumah Resources Limited,Trading,Materials,Materials,Metals & Mining
AZQ,Ascot Resources Limited,Delisted,Materials,Materials,Metals & Mining
AZR,Aztec Resources Limited,Delisted,Materials,Materials,Metals & Mining
AZS,Azure Minerals Limited,Trading,Materials,Materials,Metals & Mining
AZX,Auzex Resources Limited,Delisted,Materials,Materials,Metals & Mining
AZY,Antipa Minerals Limited,Trading,Materials,Materials,Metals & Mining
BAB,Bullabulling Gold Limited,Delisted,Materials,Materials,Metals & Mining
BAR,Barra Resources Limited,Trading,Materials,Materials,Metals & Mining
BAU,Bauxite Resources Limited,Trading,Materials,Materials,Metals & Mining
BBR,Bora Bora Resources Limited,Trading,Materials,Materials,Metals & Mining
BBX,BBX Minerals Limited,Trading,Materials,Materials,Metals & Mining
BCD,BCD Resources NL,Suspended,Materials,Materials,Metals & Mining
BCI,BC Iron Limited,Trading,Materials,Materials,Metals & Mining
BCK,Brockman Mining Limited,Trading,Materials,Materials,Metals & Mining
BCN,Beacon Minerals Limited,Trading,Materials,Materials,Metals & Mining
BCO,BCD Resources (Operations) NL,Delisted,Materials,Materials,Metals & Mining
BD1,BARD1 Life Sciences Limited,Trading,Materials,Materials,Metals & Mining
BDI,Blina Minerals NL,Trading,Materials,Materials,Metals & Mining
BDR,Beadell Resources Limited,Trading,Materials,Materials,Metals & Mining
BEZ,Besra Gold Inc,Delisted,Materials,Materials,Metals & Mining
BGD,BGD Corporation Ltd,Suspended,Materials,Materials,Metals & Mining
BGE,Biograde Limited,Withdrawn Float,Materials,Materials,Chemicals
BGF,Ballarat Goldfields NL,Delisted,Materials,Materials,Metals & Mining
BGH,Bligh Resources Limited,Trading,Materials,Materials,Metals & Mining
BGO,Ballarat South Gold Limited,Withdrawn Float,Materials,Materials,Metals & Mining
BGS,Birimian Limited,Trading,Materials,Materials,Metals & Mining
BHP,BHP Billiton Limited,Trading,Materials,Materials,Metals & Mining
BHR1,BigHill Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
BHU,Beacon Hill Resources Plc,Delisted,Materials,Materials,Metals & Mining
BID,BidEnergy Limited,Trading,Materials,Materials,Metals & Mining
BIS,Bisalloy Steel Group Limited,Trading,Materials,Materials,Metals & Mining
BKA,Buka Minerals Limited,Delisted,Materials,Materials,Metals & Mining
BKT,Black Rock Mining Limited,Trading,Materials,Materials,Metals & Mining
BKW,Brickworks Limited,Trading,Materials,Materials,Construction Materials
BLD,Boral Limited,Trading,Materials,Materials,Construction Materials
BLK,Blackham Resources Limited,Trading,Materials,Materials,Metals & Mining
BMG,BMG Resources Limited,Trading,Materials,Materials,Metals & Mining
BML,Botswana Metals Limited,Trading,Materials,Materials,Metals & Mining
BMM,Bellamel Mining Limited,Delisted,Materials,Materials,Metals & Mining
BMP,BuyMyPlace.com.au Limited,Trading,Materials,Materials,Metals & Mining
BMS,Basin Minerals Limited,Delisted,Materials,Materials,Metals & Mining
BMT1,Berkut Minerals Limited,Upcoming float,Materials,Materials,Metals & Mining
BMX,Bemax Resources Limited,Delisted,Materials,Materials,Metals & Mining
BMZ,Black Mountain Resources Limited,Suspended,Materials,Materials,Metals & Mining
BNR,Bulletin Resources Limited,Trading,Materials,Materials,Metals & Mining
BOA,Boadicea Resources Limited,Trading,Materials,Materials,Metals & Mining
BOC,Bougainville Copper Limited,Trading,Materials,Materials,Metals & Mining
BOE,Boss Resources Limited,Trading,Materials,Materials,Metals & Mining
BOK,Black Oak Minerals Limited,Suspended,Materials,Materials,Metals & Mining
BON1,Bonaparte Diamond Mines NL,Delisted,Materials,Materials,Metals & Mining
BOY,Burrup Holdings Limited,Withdrawn Float,Materials,Materials,Chemicals
BPL,Broken Hill Prospecting Limited,Trading,Materials,Materials,Metals & Mining
BRB,Breaker Resources NL,Trading,Materials,Materials,Metals & Mining
BRD,Black Ridge Mining NL,Trading,Materials,Materials,Metals & Mining
BRL,Bathurst Resources Limited,Trading,Materials,Materials,Metals & Mining
BRM,Brockman Resources Limited,Delisted,Materials,Materials,Metals & Mining
BRS1,Bristile Limited,Delisted,Materials,Materials,Construction Materials
BRW,Breakaway Resources Limited,Delisted,Materials,Materials,Metals & Mining
BSE,Base Resources Limited,Trading,Materials,Materials,Metals & Mining
BSG,Bolnisi Gold NL,Delisted,Materials,Materials,Metals & Mining
BSL,BlueScope Steel Limited,Trading,Materials,Materials,Metals & Mining
BSM,Bass Metals Ltd,Suspended,Materials,Materials,Metals & Mining
BSR,Bassari Resources Limited,Trading,Materials,Materials,Metals & Mining
BTN,Brighton Mining Group Limited,Suspended,Materials,Materials,Metals & Mining
BTR,Blackthorn Resources Limited,Delisted,Materials,Materials,Metals & Mining
BUA,Burrabulla Corporation Limited,Suspended,Materials,Materials,Metals & Mining
BUC,Buchanan Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
BUX,Buxton Resources Limited,Trading,Materials,Materials,Metals & Mining
BWD,Blackwood Corporation Limited,Delisted,Materials,Materials,Metals & Mining
BYR,Burey Gold Limited,Trading,Materials,Materials,Metals & Mining
BZL,Braziron Limited,Delisted,Materials,Materials,Metals & Mining
CAA,Capral Limited,Trading,Materials,Materials,Metals & Mining
CAD,Caeneus Minerals Ltd,Trading,Materials,Materials,Metals & Mining
CAE,Cannindah Resources Limited,Trading,Materials,Materials,Metals & Mining
CAP,Carpentaria Exploration Limited,Trading,Materials,Materials,Metals & Mining
CAS,Crusader Resources Limited,Trading,Materials,Materials,Metals & Mining
CAV,Carnavale Resources Limited,Trading,Materials,Materials,Metals & Mining
CAY,Canyon Resources Ltd,Trading,Materials,Materials,Metals & Mining
CAZ,Cazaly Resources Limited,Trading,Materials,Materials,Metals & Mining
CBH,CBH Resources Limited,Delisted,Materials,Materials,Metals & Mining
CBM,Cambrian Mining Plc,Delisted,Materials,Materials,Metals & Mining
CBS,Cabral Resources Limited,Trading,Materials,Materials,Metals & Mining
CBX,Cape Alumina Limited,Delisted,Materials,Materials,Metals & Mining
CCU,Cobar Consolidated Resources Limited,Delisted,Materials,Materials,Metals & Mining
CCZ,Castillo Copper Limited,Trading,Materials,Materials,Metals & Mining
CDB,Condor Blanco Mines Limited,Suspended,Materials,Materials,Metals & Mining
CDG,Cleveland Mining Company Limited,Trading,Materials,Materials,Metals & Mining
CDH,Chongherr Investments Ltd,Trading,Materials,Materials,Construction Materials
CDT,Castle Minerals Limited,Trading,Materials,Materials,Metals & Mining
CDU,CuDeco Limited,Trading,Materials,Materials,Metals & Mining
CDV,Cardinal Resources Limited,Trading,Materials,Materials,Metals & Mining
CEN2,Central Australian Phosphate Limited,Delisted,Materials,Materials,Metals & Mining
CFE,Cape Lambert Resources Limited,Trading,Materials,Materials,Metals & Mining
CGG,Citadel Resource Group Limited,Delisted,Materials,Materials,Metals & Mining
CGI,Consolidated Global Investments Limited,Delisted,Materials,Materials,Metals & Mining
CGM,Cougar Metals NL,Trading,Materials,Materials,Metals & Mining
CGN,Crater Gold Mining Limited,Trading,Materials,Materials,Metals & Mining
CGT,Castlemaine Goldfields Limited,Delisted,Materials,Materials,Metals & Mining
CGX,CGA Mining Limited,Delisted,Materials,Materials,Metals & Mining
CHK,Cohiba Minerals Limited,Trading,Materials,Materials,Metals & Mining
CHN,Chalice Gold Mines Limited,Trading,Materials,Materials,Metals & Mining
CHY,Carter Holt Harvey Limited,Delisted,Materials,Materials,Paper & Forest Products
CHZ,Chesser Resources Limited,Trading,Materials,Materials,Metals & Mining
CIA,Champion Iron Limited,Trading,Materials,Materials,Metals & Mining
CII,CI Resources Limited,Trading,Materials,Materials,Metals & Mining
CIZ,Corizon Limited,Suspended,Materials,Materials,Metals & Mining
CJC,The Carajas Copper Company Limited,Trading,Materials,Materials,Metals & Mining
CJO,Cerro Resources NL,Delisted,Materials,Materials,Metals & Mining
CKA,Cokal Limited,Trading,Materials,Materials,Metals & Mining
CKL,Colorpak Limited,Delisted,Materials,Materials,Containers & Packaging
CLA,Celsius Coal Limited,Suspended,Materials,Materials,Metals & Mining
CLY,Clancy Exploration Limited,Trading,Materials,Materials,Metals & Mining
CLZ,Classic Minerals Limited,Trading,Materials,Materials,Metals & Mining
CLZ1,Coastal Minerals Limited,Delisted,Materials,Materials,Metals & Mining
CMC,China Magnesium Corporation Limited,Trading,Materials,Materials,Metals & Mining
CMM,Capricorn Metals Ltd,Trading,Materials,Materials,Metals & Mining
CMR,Compass Resources Limited,Delisted,Materials,Materials,Metals & Mining
CMX,Climax Mining Limited,Delisted,Materials,Materials,Metals & Mining
CMY,Capital Mining Limited,Trading,Materials,Materials,Metals & Mining
CNG1,Central Norseman Gold Corporation Limited,Delisted,Materials,Materials,Metals & Mining
CNH,China Steel Australia Limited,Delisted,Materials,Materials,Metals & Mining
CNJ,Conico Ltd,Trading,Materials,Materials,Metals & Mining
CNL,Celamin Holdings NL,Suspended,Materials,Materials,Metals & Mining
CNQ,Carbine Tungsten Limited,Trading,Materials,Materials,Metals & Mining
CNT,Centamin Egypt Limited,Delisted,Materials,Materials,Metals & Mining
COV,Corvette Resources Limited,Delisted,Materials,Materials,Metals & Mining
COY,Coppermoly Limited,Trading,Materials,Materials,Metals & Mining
CQT,Conquest Mining Limited,Delisted,Materials,Materials,Metals & Mining
CRB,Carbine Resources Limited,Trading,Materials,Materials,Metals & Mining
CRC,Cortona Resources Limited,Delisted,Materials,Materials,Metals & Mining
CRD,Crown Diamonds NL,Delisted,Materials,Materials,Metals & Mining
CRE,Crescent Gold Limited,Delisted,Materials,Materials,Metals & Mining
CRL,Comet Resources Limited,Trading,Materials,Materials,Metals & Mining
CRT,Consolidated Rutile Limited,Delisted,Materials,Materials,Metals & Mining
CSD,Consolidated Tin Mines Limited,Suspended,Materials,Materials,Metals & Mining
CSE,Copper Strike Ltd,Trading,Materials,Materials,Metals & Mining
CSM,Consolidated Minerals Limited,Delisted,Materials,Materials,Metals & Mining
CSR,CSR Limited,Trading,Materials,Materials,Construction Materials
CTM,Centaurus Metals Limited,Trading,Materials,Materials,Metals & Mining
CTO,Citigold Corporation Limited,Trading,Materials,Materials,Metals & Mining
CTR1,Centaur Mining And Exploration Limited,Delisted,Materials,Materials,Metals & Mining
CTZ,Cable and Telecoms Limited,Delisted,Materials,Materials,Metals & Mining
CUL,Cullen Resources Limited,Trading,Materials,Materials,Metals & Mining
CUO,Copperco Limited,Delisted,Materials,Materials,Metals & Mining
CUR,Centaurus Resources Limited,Delisted,Materials,Materials,Metals & Mining
CUX,Crossland Strategic Metals Ltd,Trading,Materials,Materials,Metals & Mining
CVG,Convergent Minerals Limited,Suspended,Materials,Materials,Metals & Mining
CVR,Central Asia Resources Limited,Suspended,Materials,Materials,Metals & Mining
CVV,Caravel Minerals Limited,Trading,Materials,Materials,Metals & Mining
CVY,Coventry Resources Limited,Delisted,Materials,Materials,Metals & Mining
CWH,CWH Resources Ltd,Suspended,Materials,Materials,Construction Materials
CXC,Coeur D'Alene Mines Corporation,Delisted,Materials,Materials,Metals & Mining
CXM,Centrex Metals Limited,Trading,Materials,Materials,Metals & Mining
CXO,Core Exploration Limited,Trading,Materials,Materials,Metals & Mining
CXX,Cradle Resources Limited,Trading,Materials,Materials,Metals & Mining
CYL,Catalyst Metals Limited,Trading,Materials,Materials,Metals & Mining
CYU,Chinalco Yunnan Copper Resources Ltd,Trading,Materials,Materials,Metals & Mining
CYY,Coventry Resources Inc,Trading,Materials,Materials,Metals & Mining
CZI,Cassini Resources Limited,Trading,Materials,Materials,Metals & Mining
CZL,Consolidated Zinc Limited,Trading,Materials,Materials,Metals & Mining
CZN,Corazon Mining Limited,Trading,Materials,Materials,Metals & Mining
CZR,Coziron Resources Limited,Trading,Materials,Materials,Metals & Mining
DAU,Dampier Gold Limited,Trading,Materials,Materials,Metals & Mining
DCN,Dacian Gold Limited,Trading,Materials,Materials,Metals & Mining
DDD,3D Resources Limited,Trading,Materials,Materials,Metals & Mining
DEG,De Grey Mining Limited,Trading,Materials,Materials,Metals & Mining
DGM,Deepgreen Minerals Corporation Limited,Delisted,Materials,Materials,Metals & Mining
DGO,DGO Gold Limited,Trading,Materials,Materials,Metals & Mining
DGR,DGR Global Limited,Trading,Materials,Materials,Metals & Mining
DHR,Dark Horse Resources Limited,Trading,Materials,Materials,Metals & Mining
DID,Didasko Limited,Delisted,Materials,Materials,Chemicals
DIO,Dioro Exploration NL,Delisted,Materials,Materials,Metals & Mining
DKM,Duketon Mining Limited,Trading,Materials,Materials,Metals & Mining
DKO,Dakota Minerals Limited,Trading,Materials,Materials,Metals & Mining
DLE,Dragon Energy Limited,Trading,Materials,Materials,Metals & Mining
DLX,DuluxGroup Limited,Trading,Materials,Materials,Chemicals
DMA,Dynasty Resources Limited,Trading,Materials,Materials,Metals & Mining
DME,Dome Gold Mines Limited,Trading,Materials,Materials,Metals & Mining
DMG,Dragon Mountain Gold Limited,Trading,Materials,Materials,Metals & Mining
DMI,Dempsey Minerals Limited,Trading,Materials,Materials,Metals & Mining
DML,Discovery Metals Limited,Delisted,Materials,Materials,Metals & Mining
DMM,DMC Mining Limited,Delisted,Materials,Materials,Metals & Mining
DNK,Danakali Limited,Trading,Materials,Materials,Metals & Mining
DNS,Danae Resources NL,Delisted,Materials,Materials,Metals & Mining
DOM,Dominion Mining Limited,Delisted,Materials,Materials,Metals & Mining
DRA,Dragon Mining Limited,Trading,Materials,Materials,Metals & Mining
DRD,DRDGold Limited,Delisted,Materials,Materials,Metals & Mining
DRE,Dalrymple Resources NL,Delisted,Materials,Materials,Metals & Mining
DRG,Draig Resources Limited,Trading,Materials,Materials,Metals & Mining
DRK,Drake Resources Limited,Trading,Materials,Materials,Metals & Mining
DRM,Doray Minerals Limited,Trading,Materials,Materials,Metals & Mining
DRX,Diatreme Resources Limited,Trading,Materials,Materials,Metals & Mining
DTM,Dart Mining NL,Trading,Materials,Materials,Metals & Mining
DTR,Dateline Resources Limited ,Trading,Materials,Materials,Metals & Mining
DXL,Dyno Nobel Limited,Delisted,Materials,Materials,Chemicals
EAR,Echo Resources Limited,Trading,Materials,Materials,Metals & Mining
EAU,Eldorado Gold Corporation,Delisted,Materials,Materials,Metals & Mining
EDN,Elkedra Diamonds NL,Delisted,Materials,Materials,Metals & Mining
EFE,Eastern Iron Limited,Trading,Materials,Materials,Metals & Mining
EGM,888 Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
EGS,Eastern Goldfields Limited,Trading,Materials,Materials,Metals & Mining
ELL,Ellendale Resources NL,Delisted,Materials,Materials,Metals & Mining
ELM,Elemental Minerals Limited,Trading,Materials,Materials,Metals & Mining
ELR,Elsmore Resources Ltd,Suspended,Materials,Materials,Metals & Mining
ELT,Elementos Limited,Trading,Materials,Materials,Metals & Mining
EMG,Emergent Resources Limited,Trading,Materials,Materials,Metals & Mining
EMH,European Metals Holdings Limited,Trading,Materials,Materials,Metals & Mining
EMP,Emperor Mines Limited,Delisted,Materials,Materials,Metals & Mining
EMU,Emu NL,Trading,Materials,Materials,Metals & Mining
ENK,ENK PLC,Delisted,Materials,Materials,Metals & Mining
ENL,Eagle Nickel Limited,Suspended,Materials,Materials,Metals & Mining
ENR,Encounter Resources Limited,Trading,Materials,Materials,Metals & Mining
ENT,Enterprise Metals Limited,Trading,Materials,Materials,Metals & Mining
EQE,Equus Mining Limited,Trading,Materials,Materials,Metals & Mining
EQI,Equigold NL,Delisted,Materials,Materials,Metals & Mining
EQM,Equatorial Mining Limited,Delisted,Materials,Materials,Metals & Mining
EQN,Equinox Minerals Limited,Delisted,Materials,Materials,Metals & Mining
EQU,Equator Resources Ltd,Trading,Materials,Materials,Metals & Mining
EQX,Equatorial Resources Limited,Trading,Materials,Materials,Metals & Mining
ERL,Empire Resources Limited,Trading,Materials,Materials,Metals & Mining
ERM,Emmerson Resources Limited,Trading,Materials,Materials,Metals & Mining
ERX,Emperor Range Group Limited,Trading,Materials,Materials,Metals & Mining
ESM,Esperance Minerals Limited,Trading,Materials,Materials,Metals & Mining
ESR,Estrella Resources Limited,Trading,Materials,Materials,Metals & Mining
EUM,Eumeralla Resources Ltd,Trading,Materials,Materials,Metals & Mining
EVF,Evergreen Forests Limited,Delisted,Materials,Materials,Paper & Forest Products
EVN,Evolution Mining Limited,Trading,Materials,Materials,Metals & Mining
EVR,Endeavour Mining Corporation,Delisted,Materials,Materials,Metals & Mining
EXC,Exterra Resources Limited,Trading,Materials,Materials,Metals & Mining
EXG,Excelsior Gold Limited,Trading,Materials,Materials,Metals & Mining
EXM,Excalibur Mining Corporation Limited,Trading,Materials,Materials,Metals & Mining
EXS,Exco Resources Limited,Delisted,Materials,Materials,Metals & Mining
EXU,Explaurum Limited,Trading,Materials,Materials,Metals & Mining
EYM,Elysium Resources Limited,Trading,Materials,Materials,Metals & Mining
FAS,Fairstar Resources Limited,Suspended,Materials,Materials,Metals & Mining
FBU,Fletcher Building Limited,Trading,Materials,Materials,Construction Materials
FCN,Falcon Minerals Limited,Suspended,Materials,Materials,Metals & Mining
FCR,Ferrum Crescent Limited,Trading,Materials,Materials,Metals & Mining
FEA,Forest Enterprises Australia Limited,Delisted,Materials,Materials,Paper & Forest Products
FEL,Fe Limited,Suspended,Materials,Materials,Metals & Mining
FEX,Flinders Exploration Limited,Withdrawn Float,Materials,Materials,Metals & Mining
FGR,First Graphite Limited,Trading,Materials,Materials,Metals & Mining
FMG,Fortescue Metals Group Ltd,Trading,Materials,Materials,Metals & Mining
FML,Focus Minerals Limited,Trading,Materials,Materials,Metals & Mining
FMS,Flinders Mines Limited,Trading,Materials,Materials,Metals & Mining
FND,Finders Resources Limited,Trading,Materials,Materials,Metals & Mining
FNT,Frontier Resources Limited,Trading,Materials,Materials,Metals & Mining
FOY,Foy Group Limited,Suspended,Materials,Materials,Metals & Mining
FRC,Forte Consolidated Limited,Trading,Materials,Materials,Metals & Mining
FRN,Fraser Range Metals Group Ltd,Trading,Materials,Materials,Metals & Mining
FRS,FerrAus Limited,Delisted,Materials,Materials,Metals & Mining
FSN,Fusion Resources Limited,Delisted,Materials,Materials,Metals & Mining
FTH,Fifth Element Resources Limited,Delisted,Materials,Materials,Metals & Mining
FTZ,Fertoz Limited,Trading,Materials,Materials,Metals & Mining
FXR,Fox Resources Limited,Suspended,Materials,Materials,Metals & Mining
FYI,FYI Resources Limited,Trading,Materials,Materials,Metals & Mining
GAU,Great Australian Resources Limited,Delisted,Materials,Materials,Metals & Mining
GBE,Globe Metals & Mining Limited,Trading,Materials,Materials,Metals & Mining
GBG,Gindalbie Metals Ltd,Trading,Materials,Materials,Metals & Mining
GBM,GBM Gold Ltd,Trading,Materials,Materials,Metals & Mining
GBZ,GBM Resources Limited,Trading,Materials,Materials,Metals & Mining
GCR,Golden Cross Resources Limited,Trading,Materials,Materials,Metals & Mining
