ASX Code,Company Name,Status,GICS Sector,GICS Industry Group,GICS Industry
STX,Strike Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
SUR,Sun Resources NL,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
SWE,Swala Energy Limited,Suspended,Energy,Energy,"Oil, Gas & Consumable Fuels"
SXA,Strata-X Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
SXP,SAPEX Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
SXS,Solimar Energy Limited,Suspended,Energy,Energy,"Oil, Gas & Consumable Fuels"
SXY,Senex Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
SYS,Syngas Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TAP,Tap Oil Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TCM,Tiaro Coal Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
TDO,3D Oil Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TEG,Triangle Energy (Global) Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TER,TerraCom Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TEX,Target Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TMK,Tamaska Oil & Gas Ltd,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TNP,Triple Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TOE,Toro Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TOU,Tlou Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TPD,Talon Petroleum Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TSV,Transerv Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TTE,TTE Petroleum Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
TXN,Texon Petroleum Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
UEQ,Uranium Equities Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
UIL,UIL Energy Ltd,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
UND,U & D Coal Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
UNV,Universal Coal Plc,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
URI,Uranium Resources Inc,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
URI1,Uranium International Limited,Upcoming float,Energy,Energy,"Oil, Gas & Consumable Fuels"
USA,UraniumSA Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
UXA,UXA Resources Ltd,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
VGR,Voyager Global Group Ltd,Suspended,Energy,Energy,"Oil, Gas & Consumable Fuels"
VMX,Valmec Limited ,Trading,Energy,Energy,Energy Equipment & Services
VMY,Vimy Resources Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
VNX,Vonex Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
VOL,Volant Petroleum Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
VOY,Voyager Energy Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
VRC,Volt Resources Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
VUL,Valhalla Uranium Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
WCC,The Waterberg Coal Company Limited,Suspended,Energy,Energy,"Oil, Gas & Consumable Fuels"
WCI,Waratah Coal Inc,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
WCL,Westside Corporation Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
WEC,White Energy Company Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
WEL,Winchester Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
WHC,Whitehaven Coal Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
WHN,WHL Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
WOF,Wolf Petroleum Ltd,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
WOR,WorleyParsons Limited,Trading,Energy,Energy,Energy Equipment & Services
WPL,Woodside Petroleum Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
XCD,Xceed Resources Limited,Delisted,Energy,Energy,"Oil, Gas & Consumable Fuels"
XST,Xstate Resources Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
YAL,Yancoal Australia Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
ZEL,Z Energy Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
ZEU,Zeus Resources Limited,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
ZTA,Zeta Petroleum Plc,Trading,Energy,Energy,"Oil, Gas & Consumable Fuels"
